student_id,age,gender,country,device_type,internet_speed_mbps,study_hours_weekly,login_frequency_weekly,avg_session_duration_min,video_watch_time_min,assignments_submitted,forum_posts,quiz_attempts,avg_quiz_score,attendance_rate,engagement_score,final_grade,dropout
44426,37,Male,Canada,Laptop,57.35,10.94,10,54.51864596012351,196.54151173748903,9,0,2,66.01,0.63,6.4647075586874445,38.11546746519026,0
44427,36,Male,USA,Mobile,45.6,4.99,1,74.30622815400788,183.18847827414828,6,7,5,78.12,0.47,4.6129423913707415,43.856752781136066,1
44428,40,Female,Australia,Mobile,44.36,12.65,6,46.5687163669351,629.8506917420391,5,8,1,34.12,0.73,8.144253458710194,18.285458989645804,0
44429,23,Male,Canada,Tablet,64.65,4.06,5,56.861388961688334,383.6594327353214,6,1,2,64.41,0.72,4.736297163676607,36.850712287945996,0
44430,21,Male,Canada,Tablet,52.1,3.75,9,44.15710274286081,371.2284398489706,6,1,4,90.93,0.64,4.981142199244853,50.796371957936216,0
44431,42,Male,Germany,Tablet,58.36,6.13,13,27.427078101075484,194.60414118146946,7,8,2,78.87,0.78,4.612020705907348,37.88912457783523,0
44432,18,Female,USA,Mobile,31.5,12.74,3,31.825718375822813,207.99322613878093,6,5,7,79.29,0.81,7.461966130693905,36.8044514306423,0
44433,34,Male,UK,Tablet,37.46,7.52,4,63.40253869426641,521.8785901555877,3,0,3,75.39,0.63,6.065392950777937,31.752624251071424,0
44434,26,Male,India,Laptop,32.83,13.63,12,29.004346773632278,358.1384286276944,6,3,7,67.02,0.79,8.479692143138472,38.95360047329243,0
44435,33,Male,Canada,Tablet,62.63,8.26,6,54.852707266290146,246.69989585417648,9,1,1,77.54,0.75,5.711499479270882,44.13278227148603,0
44436,40,Male,UK,Laptop,63.72,8.83,4,37.469783193020994,282.3305876592221,3,7,5,58.14,0.68,5.66065293829611,36.61324750122826,0
44437,19,Male,Australia,Tablet,51.16,10.69,9,42.27984468926935,191.53517105392666,0,11,4,67.1,0.98,4.964675855269633,33.996058161213426,0
44438,28,Male,UK,Laptop,52.81,12.28,1,17.971619601630884,169.43199498596172,0,1,1,21.07,0.57,4.731159974929809,11.455875261427574,1
44439,43,Female,India,Tablet,55.87,12.9,8,50.03040271244173,426.29381153534007,4,12,4,76.84,0.8,7.601469057676701,41.46658344197684,0
44440,22,Female,India,Laptop,42.72,6.3,14,49.261181107621226,152.35223869742157,1,5,7,69.7,0.47,4.251761193487108,32.60037938658972,1
44441,30,Male,UK,Tablet,46.22,7.98,12,49.728171867787296,435.83229949861584,1,1,4,43.51,0.56,5.573161497493079,25.669199979029514,1
44442,37,Female,USA,Tablet,59.23,1.53,10,28.91816432158427,217.33334017677453,8,4,5,54.3,0.98,4.145666700883872,23.218228957764975,0
44443,34,Male,Germany,Laptop,56.95,6.75,9,42.15712191578441,192.2610922759024,0,3,3,40.38,0.95,3.5863054613795122,24.72431497462146,0
44444,49,Female,UK,Tablet,74.12,1.44,10,49.684892640046876,376.7764620446248,5,0,5,85.27,0.58,4.315882310223124,41.89580643310043,1
44445,49,Male,Australia,Mobile,66.53,12.93,1,39.006894423645186,290.62726869383783,8,9,4,63.13,0.78,7.732136343469189,34.69748337572586,0
44446,45,Male,Australia,Tablet,46.95,7.41,1,57.002489116721556,303.5170669898933,2,4,1,58.45,1.0,4.340585334949467,26.682582858650033,0
44447,46,Female,India,Mobile,14.24,12.71,1,40.54154637252617,317.39394979535535,5,6,4,85.16,0.47,7.199969748976777,50.46198321918498,1
44448,42,Female,Germany,Tablet,29.35,12.72,14,31.851020502594277,266.5571048293531,4,2,4,54.58,0.63,6.748785524146765,23.80014832414337,0
44449,32,Male,India,Mobile,38.57,13.77,3,57.22890254449533,406.1680516673522,6,14,6,62.81,0.67,8.56184025833676,34.610262802225314,0
44450,39,Male,UK,Tablet,51.29,5.34,1,57.75814737353873,244.8429212242546,0,10,4,80.93,0.87,3.6262146061212723,44.461747300770455,0
44451,44,Male,Germany,Tablet,74.84,8.74,12,23.610923614361248,288.3772035774861,3,10,4,73.19,0.85,5.46388601788743,35.952335873788705,0
44452,46,Female,India,Tablet,66.25,7.74,5,28.560171069935095,453.12622003938156,7,5,3,110.43,0.85,6.587631100196909,62.509658782192155,0
44453,47,Female,India,Mobile,65.62,11.52,13,52.74331819860733,171.8464357124818,9,11,4,63.18,0.41,6.915232178562409,41.83492486899255,1
44454,29,Female,Australia,Tablet,58.29,13.44,4,47.289413857837324,129.5901320535492,4,1,1,47.13,0.42,5.679950660267746,19.332377109456694,1
44455,23,Male,USA,Mobile,17.24,15.53,1,28.211785195666952,328.8866042146081,3,1,7,66.08,0.68,8.30343302107304,30.566750804642226,0
44456,37,Female,India,Laptop,28.3,7.16,1,31.940078857001517,108.37295782808567,7,4,5,55.79,0.68,5.089864789140429,30.742388939948846,0
44457,30,Female,Canada,Tablet,63.8,8.81,2,46.48681926423143,174.3728834883519,5,5,7,87.49,0.67,5.91486441744176,40.41373781805474,0
44458,35,Male,UK,Laptop,36.46,7.12,7,62.33807988671717,350.22681155231925,4,14,5,50.49,0.93,5.687134057761596,26.78546770608636,0
44459,41,Female,Canada,Laptop,58.34,16.11,8,1.8494770137694374,212.47003482215118,2,14,6,78.27,0.86,7.495350174110755,47.52181805532445,0
44460,32,Female,UK,Tablet,35.38,12.32,9,36.086326562429015,197.80239239258555,9,9,6,60.65,0.47,7.685011961962927,30.102649020337424,1
44461,32,Male,USA,Laptop,24.69,7.56,13,22.19270521410015,301.4266115804004,4,6,7,99.17,0.63,5.975133057902002,51.785781304643876,0
44462,25,Female,UK,Tablet,35.44,6.12,8,46.09696259273507,292.73734795978606,3,14,6,87.48,0.54,5.09968673979893,42.63227186421742,1
44463,36,Male,USA,Tablet,72.66,-0.66,13,48.35365449773036,411.3650234182355,5,8,5,77.36,0.68,3.8588251170911776,42.07498612496519,0
44464,40,Female,Australia,Mobile,48.33,10.65,3,55.97408232024992,278.66346370022177,7,8,1,73.16,0.72,6.188317318501109,39.54112024408287,0
44465,31,Male,Australia,Tablet,64.69,12.09,7,13.383509756040304,325.8857093685416,0,4,7,57.37,0.76,6.656428546842708,27.169733787168312,0
44466,24,Male,Germany,Tablet,60.65,11.8,6,38.35625563146131,234.81367505383508,0,2,7,51.22,0.44,6.114068375269175,32.31608860643458,1
44467,31,Male,Canada,Mobile,71.39,9.41,8,40.15503824650109,271.6397656614929,4,13,6,81.45,0.91,6.181198828307465,45.00627759036517,0
44468,22,Male,Australia,Mobile,56.26,10.46,5,36.144628409850455,363.1079510018417,5,2,3,87.86,0.67,6.553539755009208,46.33291264823556,0
44469,32,Female,Canada,Mobile,62.42,7.55,6,21.28833023980571,309.3620574462521,1,7,1,66.03,0.86,4.21181028723126,33.06907333593393,0
44470,38,Male,USA,Tablet,52.97,11.57,14,40.427234644077465,137.83056313455435,3,6,4,61.14,0.77,5.5601528156727715,35.783970833950995,0
44471,32,Male,Canada,Mobile,29.86,12.97,12,47.703119261362296,361.8287556881653,2,3,5,48.0,0.47,7.100143778440827,22.042818340110472,1
44472,41,Male,Canada,Laptop,53.83,2.79,2,7.079058804307259,331.3505869780287,5,13,7,92.94,0.69,4.893752934890143,50.04771879272147,0
44473,21,Female,USA,Mobile,65.48,14.99,8,48.23714482457825,309.3069371054226,1,4,4,76.47,0.67,7.043534685527113,42.38880681186321,0
44474,18,Male,USA,Laptop,43.3,9.05,4,25.937472826680498,544.181367425889,7,9,5,67.46,0.57,7.835906837129445,31.37418725634167,1
44475,34,Male,India,Laptop,28.82,0.42,1,49.28203533632143,105.02542923806274,5,11,4,62.54,0.64,2.4511271461903137,34.11867138250866,0
44476,42,Female,Canada,Tablet,44.45,7.69,1,37.960950392705165,579.8607730124431,5,5,4,56.88,0.43,7.006303865062216,29.493975002264825,1
44477,37,Female,Canada,Tablet,39.32,12.92,9,21.734956838875004,253.0961631192925,0,5,3,69.13,0.58,5.7414808155964625,30.04251802336525,1
44478,18,Male,Germany,Tablet,49.78,7.25,8,35.50241668312304,561.8874164456573,3,0,1,30.86,0.6,5.784437082228286,10.497953755694027,0
44479,33,Female,Canada,Mobile,57.38,15.04,9,37.70975410691242,99.69134944723794,5,7,1,36.18,0.61,6.210456747236189,9.440867124305344,0
44480,30,Male,USA,Mobile,75.27,14.93,6,52.93586496257645,161.20729477748233,9,10,5,92.33,0.61,8.085036473887412,50.995058970926074,0
44481,35,Male,UK,Laptop,65.95,12.81,12,20.63969843096409,267.7684816248,4,10,3,69.69,0.8,6.581842408124,38.333887155248846,0
44482,27,Female,India,Mobile,13.73,7.78,13,24.49050534513733,264.8564790557409,9,14,3,73.71,0.98,6.058282395278704,43.76414938074163,0
44483,40,Male,USA,Mobile,45.0,5.67,9,39.305294864036725,327.2528484736372,6,10,4,85.91,0.51,5.337264242368186,39.61848942321767,1
44484,35,Female,UK,Laptop,61.0,6.61,9,25.61308787483614,391.9056146172827,2,2,3,45.69,0.51,4.9425280730864145,28.620339223384356,1
44485,34,Male,Australia,Mobile,45.91,7.86,10,26.385774130318246,94.74167781771874,7,1,1,75.76,0.66,4.431708389088594,35.09773028193809,0
44486,43,Male,Australia,Laptop,79.02,9.27,2,27.14509222008455,269.0127225747329,9,4,1,58.14,0.65,6.126063612873664,29.191161836424012,0
44487,47,Female,Canada,Laptop,40.46,4.2,12,44.77418040691093,279.24011126000613,6,5,1,85.18,0.48,4.0562005563000305,42.33092352850023,1
44488,26,Male,USA,Laptop,25.61,8.64,7,36.69468066432086,352.9532414782513,7,5,4,73.42,0.54,6.556766207391257,40.47691974979657,1
44489,31,Female,Canada,Tablet,37.26,5.64,2,23.970607922413897,337.264124699293,0,6,6,76.06,0.54,4.578320623496465,40.32351792452094,1
44490,38,Male,Germany,Tablet,39.02,16.53,11,44.93499473579529,241.87148573335492,0,9,3,52.32,0.78,6.768357428666775,35.51622840200324,0
44491,47,Male,Germany,Tablet,66.07,14.21,1,42.40233261822753,236.02854104070406,2,1,1,91.29,0.41,6.043142705203521,49.2850997197462,1
44492,30,Female,India,Tablet,55.55,15.63,6,67.16144908124213,483.7162022747517,2,0,4,74.09,0.88,8.30758101137376,44.99378230871857,0
44493,37,Male,UK,Laptop,58.0,12.7,2,11.26655632199941,415.5136343403267,8,7,7,73.16,0.99,8.887568171701634,37.86832308341089,0
44494,37,Female,USA,Mobile,44.17,10.7,11,50.95612376911454,529.8576466322586,1,0,2,64.13,0.61,6.459288233161293,28.276620229705717,0
44495,48,Female,India,Tablet,65.85,7.91,8,27.716605427005135,373.4461858951783,7,10,7,80.89,0.76,7.040230929475892,40.79509048447596,0
44496,31,Female,Canada,Laptop,69.23,12.74,11,40.25953376241009,594.2208155546502,3,0,3,63.07,0.7,7.99310407777325,33.59429842581841,0
44497,28,Female,USA,Mobile,61.63,8.68,4,25.590883540992614,213.7519870084925,9,10,5,69.11,0.73,6.472759935042462,44.60762320446837,0
44498,30,Female,USA,Tablet,45.67,11.15,8,33.76250741463892,510.1787023577168,2,14,3,69.37,0.58,6.895893511788584,36.18618384753828,1
44499,49,Female,Canada,Tablet,52.87,10.06,14,40.96478375465898,407.9521378137249,7,0,1,51.94,0.46,6.657760689068625,27.828957199812603,1
44500,34,Female,India,Laptop,58.84,13.53,4,44.59376499814186,199.42051170135463,8,4,3,97.82,0.68,7.256102558506772,48.7993088661602,0
44501,20,Female,India,Tablet,27.53,6.86,14,59.53156176845184,302.56410783103524,4,4,3,40.97,0.65,4.970820539155175,20.4414788655073,0
44502,46,Female,Germany,Mobile,34.05,6.37,7,40.352988133315996,261.35224821557557,7,7,4,80.26,0.52,5.417761241077878,37.86154970934351,1
44503,18,Female,USA,Tablet,59.92,9.85,12,36.30126329062612,297.2367528692294,7,1,7,72.74,0.47,7.241183764346148,34.310824414371154,1
44504,38,Male,India,Tablet,68.22,4.79,2,42.37367590004054,289.55907392462876,1,9,4,66.58,0.41,3.884795369623144,30.399698607190313,1
44505,22,Female,USA,Mobile,44.35,6.19,1,27.2487548125468,312.7942927417261,7,7,4,74.61,0.95,5.6209714637086305,34.39065042169791,0
44506,49,Female,Germany,Mobile,43.98,10.25,8,33.37181802327084,271.3722796364813,7,0,6,66.8,0.62,7.031861398182406,23.774206327923253,0
44507,42,Male,UK,Mobile,42.95,14.7,3,51.27964249991268,477.88182972653226,7,9,6,60.6,0.8,9.39940914863266,32.83737522832423,0
44508,30,Female,UK,Laptop,44.2,4.46,11,-5.4968938092818505,447.1684850402172,5,1,5,65.28,0.4,5.573842425201086,38.29408891058042,1
44509,41,Female,Germany,Laptop,31.55,8.03,4,22.65037325579558,186.58217267111456,9,8,3,60.29,0.4,5.741910863355573,23.60610361677989,1
44510,22,Female,Australia,Mobile,41.4,4.43,4,32.90514242466161,398.14490560338334,2,0,6,62.52,0.83,4.919724528016916,28.7026728262191,0
44511,22,Female,USA,Laptop,43.42,10.23,7,37.45268385012865,432.71901470975075,3,0,3,82.9,1.0,6.432595073548754,37.23821078534902,0
44512,40,Male,India,Laptop,36.42,6.7,8,45.76163678008544,156.71760000222937,7,3,3,78.88,0.79,4.793588000011146,29.579609102890167,0
44513,29,Male,India,Tablet,44.18,11.38,14,62.70112701414825,357.07592860502143,5,9,6,68.25,0.8,7.3993796430251075,39.07275649900864,0
44514,19,Female,Australia,Laptop,54.35,11.13,10,37.27058279950164,358.48022371937753,8,10,3,64.13,0.82,7.331401118596887,33.73216958348737,0
44515,46,Female,Australia,Tablet,62.63,13.02,4,20.173306098448094,459.4326103599482,7,13,7,72.59,0.4,9.00316305179974,46.708726258058846,1
44516,40,Female,Canada,Tablet,53.17,2.77,10,36.09617169207506,151.95982811287894,9,11,4,76.69,0.88,4.190799140564394,45.30720241640003,0
44517,33,Female,Australia,Tablet,45.22,9.58,14,50.40745019039318,340.2612722443471,0,4,4,83.07,0.6,5.375306361221735,42.39324626516928,0
44518,34,Male,India,Tablet,57.65,11.24,13,40.35631784943356,324.5089235150913,2,4,4,53.01,0.67,6.194544617575456,23.36434008708732,0
44519,47,Female,USA,Mobile,48.31,8.05,9,19.19846942648491,330.5059017053681,4,10,2,49.41,0.47,5.267529508526841,25.045762906464155,1
44520,22,Female,USA,Laptop,60.62,3.67,3,58.43492984107198,343.9126989840386,9,2,7,64.08,0.68,6.020563494920193,37.96096611621935,0
44521,48,Male,Germany,Mobile,67.65,12.87,14,36.75075632856062,260.1301022313461,5,3,5,73.95,0.87,7.16165051115673,35.44534715477273,0
44522,29,Male,Canada,Laptop,27.25,10.8,9,23.607184272153354,205.18692209233228,5,8,6,78.55,0.73,6.4659346104616615,43.30335732053796,0
44523,32,Male,India,Laptop,38.74,7.11,12,52.88226205380705,459.88797227688826,1,6,2,87.3,0.93,5.032439861384442,47.65191707625178,0
44524,45,Female,USA,Laptop,52.4,6.45,11,41.091080300662426,269.7344765877369,2,4,2,67.9,0.42,4.083672382938684,37.62219684550476,1
44525,23,Female,USA,Tablet,48.44,13.68,1,33.8952774579292,225.86408385561685,8,3,4,81.48,0.69,7.633320419278085,41.798343940251286,0
44526,30,Male,UK,Tablet,59.93,9.49,6,60.63246071106623,143.49818292629922,4,13,6,65.05,0.63,5.564490914631496,30.665236953085937,0
44527,28,Female,USA,Tablet,25.08,3.82,12,27.615335109897927,319.1237712743093,7,2,1,80.4,0.87,4.341618856371547,39.68045315917614,0
44528,47,Female,Australia,Mobile,59.03,3.94,5,23.26089422955929,389.07176585070664,9,11,7,48.61,0.77,6.327358829253534,26.18432886817302,0
44529,43,Male,Canada,Laptop,62.88,8.23,4,19.84869731095162,137.18815314783944,5,8,4,85.55,0.96,4.954940765739197,56.79656051169144,0
44530,34,Male,India,Laptop,49.37,12.52,7,35.56790407237923,282.31554707148734,1,2,1,74.28,0.84,5.567577735357437,49.36310312183647,0
44531,48,Female,UK,Mobile,55.88,8.49,14,44.472520009105146,421.94674743071664,9,4,4,71.79,0.79,7.256733737153583,49.91670324774972,0
44532,26,Female,USA,Mobile,29.07,9.64,9,13.388394707486622,463.81188081203373,1,13,5,72.14,0.46,6.411059404060169,40.31564418745602,1
44533,42,Male,Canada,Tablet,34.37,8.56,6,50.37689675916726,323.9022677405495,3,6,3,99.67,0.81,5.387511338702748,56.99527522319929,0
44534,49,Female,Germany,Mobile,42.02,11.73,8,50.11981706718595,345.60129849366245,2,13,2,54.2,0.69,6.047006492468313,28.957269964761117,0
44535,33,Female,India,Tablet,60.15,14.75,3,35.762803612914844,88.32179691448661,9,3,3,83.77,0.9,7.266608984572432,44.76651400465624,0
44536,34,Female,Germany,Mobile,32.87,13.81,6,19.197650296881104,264.23300400683394,2,10,1,46.61,0.49,6.06416502003417,23.707943198298572,1
44537,37,Female,Canada,Mobile,34.38,6.38,5,51.9913588736016,316.0769121949268,2,12,7,73.62,0.99,5.294384560974634,26.4087577797824,0
44538,48,Female,Germany,Laptop,36.43,11.45,8,36.40536660345306,151.01813724299467,4,5,6,76.41,0.44,6.1900906862149725,42.72512098832637,1
44539,41,Male,Australia,Mobile,52.82,10.92,4,12.699747180728565,445.1849861870551,6,4,1,58.9,0.62,6.901924930935275,34.399145160202366,0
44540,35,Female,India,Mobile,57.16,16.18,7,33.718679687327764,177.15288717057786,7,9,7,61.87,0.7,8.53976443585289,39.770814521623635,0
44541,30,Female,Canada,Mobile,36.55,3.48,1,32.29124066845756,409.92744964354983,5,12,3,63.28,0.88,4.693637248217749,27.456923623843686,0
44542,46,Female,USA,Laptop,61.65,14.7,4,58.59613922663556,291.0046904852898,0,1,7,87.58,0.8,7.2650234524264485,39.71199924051582,0
44543,28,Male,Germany,Tablet,62.01,6.85,7,69.98087777450871,411.8265780653907,0,5,3,51.26,0.74,4.714132890326953,22.801690873417737,0
44544,30,Female,UK,Mobile,62.34,9.42,5,19.184952377347866,361.2885055909005,3,10,5,59.07,0.49,6.232442527954502,33.772364340546616,1
44545,41,Female,Germany,Tablet,74.44,9.27,11,46.81939627086054,279.20486213506337,5,10,7,63.68,0.62,6.577024310675316,36.84026801330446,0
44546,43,Male,Canada,Tablet,53.3,9.08,12,37.44556728190947,466.6519137158892,1,1,7,36.46,0.93,6.657259568579446,23.29745474887873,0
44547,30,Female,UK,Mobile,47.7,12.59,12,41.111830623235264,535.0392698183183,5,10,2,73.93,0.72,7.852196349091591,41.678773508369055,0
44548,29,Female,Canada,Tablet,55.51,14.14,6,18.118451878271397,538.7293022812796,5,5,1,82.69,0.43,8.135646511406398,45.42056655186723,1
44549,31,Female,Canada,Tablet,89.57,11.28,7,36.41465511047762,246.7797569392655,1,8,7,42.43,0.85,6.217898784696328,27.64325582244459,0
44550,30,Male,UK,Laptop,91.72,11.98,6,35.60034066139382,400.2426887141505,8,8,5,77.05,0.8,8.195213443570752,45.92621302998897,0
44551,42,Male,Canada,Tablet,56.94,7.47,5,30.689723097549226,286.9108240725037,1,14,6,55.19,0.45,5.0755541203625185,35.557676940243994,1
44552,26,Male,UK,Laptop,51.48,13.27,2,23.06954171582178,288.55140358482146,3,12,1,83.03,0.69,6.223757017924107,46.65125923076732,0
44553,31,Female,USA,Laptop,59.41,13.13,6,38.25774763607836,345.3568797240933,6,9,5,74.77,0.45,7.865784398620467,29.075017116983954,1
44554,18,Female,Canada,Tablet,59.23,11.28,14,32.76737340060278,315.21690385827407,9,4,2,85.92,0.47,7.16008451929137,41.516556639930066,1
44555,26,Male,USA,Tablet,34.79,13.73,7,37.283143918707964,339.6269142030362,1,13,5,67.24,0.91,7.017134571015181,32.64255249738064,0
44556,21,Male,India,Mobile,54.18,10.16,12,34.35185240164166,305.34549447351884,6,2,6,56.93,0.47,6.9747274723675945,31.2735840143656,1
44557,45,Female,Germany,Laptop,46.19,9.94,13,71.86696043896433,437.8570681288559,0,6,4,46.08,0.56,5.971285340644279,22.002029989601613,1
44558,29,Male,USA,Tablet,27.06,13.37,1,68.53639359825598,286.642273705188,0,6,3,82.28,0.78,6.044211368525939,38.89403109582642,0
44559,41,Male,Germany,Laptop,54.86,9.0,2,35.14192715172642,239.35590676367104,8,5,1,65.01,0.73,5.696779533818355,31.6923506846898,0
44560,46,Female,UK,Mobile,30.84,9.56,4,48.373214540419625,251.0855787233534,7,6,7,92.12,0.99,6.9234278936167675,53.42128783680248,0
44561,31,Male,India,Laptop,55.81,10.7,12,1.7881843828166808,280.0268927311371,4,4,4,72.6,0.89,6.2101344636556846,41.435953655623614,0
44562,26,Female,UK,Mobile,30.13,15.7,5,34.090530213402744,359.4789685700865,8,9,2,70.85,0.56,8.507394842850433,38.33591764171793,1
44563,20,Female,Canada,Mobile,40.85,7.49,8,45.984508007819585,211.56197508038812,9,11,2,115.19,0.41,5.504809875401941,57.237697555847916,1
44564,23,Male,Australia,Laptop,51.9,11.82,8,30.955850436606234,122.50037075390728,6,3,7,78.87,0.91,6.758501853769537,51.05519135925418,0
44565,20,Male,Germany,Tablet,52.31,8.87,13,42.81827673099947,270.05830016423675,6,9,3,74.09,0.67,5.811291500821184,38.8364587804787,0
44566,18,Female,Australia,Mobile,42.8,10.95,4,74.44765352793237,342.0044048890179,0,13,5,89.57,0.64,5.995022024445089,48.30984222662688,0
44567,43,Male,UK,Tablet,46.78,16.41,11,40.87176917716113,272.0837074444162,2,7,6,86.16,0.93,7.883418537222082,38.33900727861709,0
44568,39,Male,Germany,Tablet,41.67,11.59,9,61.42051261433856,318.00519059012026,0,3,4,87.52,0.96,5.867025952950601,41.04186041412109,0
44569,49,Male,Canada,Tablet,62.82,11.13,4,27.44946871835934,204.83636328096367,2,13,3,83.51,0.51,5.363181816404818,49.31726473809376,1
44570,38,Male,Australia,Tablet,30.52,5.62,2,42.26258802057025,239.66614042547974,4,10,1,60.07,0.72,3.884330702127399,21.514267497218817,0
44571,20,Male,Canada,Mobile,59.8,12.96,4,75.84864041016228,377.0893751183511,0,9,2,70.5,0.83,6.173446875591756,41.08691737138548,0
44572,47,Male,Australia,Tablet,43.76,17.06,2,16.98898731971189,430.03271289496814,5,12,1,55.79,0.76,8.468163564474839,41.091540978738564,0
